price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,was_renovated,years_since_renovation,city_encoded
389250.0,2.0,1.5,1490,4080,1.0,0,0,3,930,560,58,1,13,0.34195652173913044
315000.0,3.0,1.5,1750,12500,1.0,0,0,3,1150,600,60,1,9,0.002391304347826087
545000.0,4.0,2.5,2040,6034,2.0,0,0,3,2040,0,24,1,5,0.34195652173913044
550000.0,3.0,1.5,1900,5000,1.5,0,0,3,1640,260,88,1,11,0.34195652173913044
415000.0,3.0,1.75,1910,12596,1.0,0,0,3,1340,570,37,1,10,0.025
387500.0,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,61,1,31,0.00391304347826087
432000.0,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,75,1,25,0.00782608695652174
402000.0,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,55,0,55,0.012608695652173913
1035000.0,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,54,1,13,0.01608695652173913
294700.0,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,47,0,47,0.03217391304347826
744000.0,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,28,0,28,0.051086956521739134
715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,24,1,5,0.06217391304347826
500000.0,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,110,0,110,0.34195652173913044
1150000.0,3.0,1.5,2170,16600,1.0,1,2,3,1130,1040,35,1,0,0.051086956521739134
650000.0,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,24,1,5,0.03804347826086957
435000.0,4.0,2.75,3270,50994,2.0,0,0,4,2720,550,31,0,31,0.04021739130434782
510000.0,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,40,0,40,0.04065217391304348
525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,42,0,42,0.04065217391304348
920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,86,1,44,0.34195652173913044
200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,52,1,11,0.03826086956521739
435000.0,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,88,0,88,0.34195652173913044
809950.0,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,55,0,55,0.06217391304347826
455000.0,4.0,1.75,2050,94525,1.0,0,0,4,1250,800,55,0,55,0.06369565217391304
471000.0,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,13,0,13,0.04065217391304348
253500.0,2.0,1.0,810,4800,1.0,0,0,3,810,0,66,1,20,0.34195652173913044
185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,61,1,31,0.01608695652173913
535500.0,3.0,1.5,1730,40250,2.0,0,0,4,1730,0,31,0,31,0.025
835000.0,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,12,0,12,0.051086956521739134
589500.0,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,6,0,6,0.015434782608695652
680000.0,3.0,2.25,2270,23900,1.0,0,0,3,1820,450,39,0,39,0.02673913043478261
360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,61,1,31,0.02673913043478261
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,9,0,9,0.34195652173913044
300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,15,0,15,0.03217391304347826
660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,88,1,21,0.34195652173913044
570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,21,0,21,0.007173913043478261
285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,71,0,71,0.34195652173913044
435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,74,1,18,0.34195652173913044
160000.0,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,96,1,54,0.006304347826086957
450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,9,0,9,0.04065217391304348
510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,60,1,35,0.04065217391304348
539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,29,0,29,0.03804347826086957
407193.0,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,36,0,36,0.004782608695652174
320000.0,3.0,1.75,1370,9900,1.0,0,0,4,1370,0,31,0,31,0.0004347826086956522
739000.0,4.0,3.0,2720,3800,2.0,0,0,5,1800,920,95,1,80,0.34195652173913044
452000.0,2.0,1.75,1740,5400,1.0,0,0,4,990,750,68,1,25,0.34195652173913044
600000.0,4.0,2.5,2560,5593,2.0,0,0,3,2560,0,13,0,13,0.051086956521739134
279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2,1,102,0.34195652173913044
895000.0,4.0,3.0,3240,5562,2.0,0,0,3,3240,0,1,1,91,0.03804347826086957
585000.0,4.0,2.5,2430,4747,2.0,0,0,3,2430,0,6,0,6,0.04065217391304348
405000.0,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,7,0,7,0.34195652173913044
837219.0,5.0,2.75,3030,7679,2.0,0,0,3,3030,0,0,0,0,0.03804347826086957
490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,29,0,29,0.34195652173913044
611000.0,6.0,2.5,3820,53173,1.0,0,0,4,2040,1780,40,0,40,0.04065217391304348
462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,8,0,8,0.06369565217391304
540000.0,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,20,0,20,0.04065217391304348
260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,7,0,7,0.06369565217391304
510000.0,4.0,2.25,2450,62290,2.0,0,0,3,2450,0,38,0,38,0.025
567500.0,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,13,0,13,0.015434782608695652
445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,99,0,99,0.34195652173913044
684680.0,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,35,0,35,0.051086956521739134
455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,87,1,3,0.34195652173913044
540000.0,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,7,0,7,0.007173913043478261
530000.0,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,5,0,5,0.06369565217391304
410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,58,0,58,0.34195652173913044
450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,74,1,18,0.34195652173913044
609900.0,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,8,0,8,0.020869565217391306
648000.0,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,22,0,22,0.04065217391304348
550000.0,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,9,0,9,0.03804347826086957
347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,36,1,14,0.03804347826086957
288350.0,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,51,1,6,0.006304347826086957
1150000.0,3.0,2.5,2850,10474,1.0,0,0,4,1730,1120,60,1,35,0.06217391304347826
525000.0,3.0,3.0,2470,36445,2.0,0,0,4,2470,0,34,0,34,0.04065217391304348
250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,45,0,45,0.03217391304347826
341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,39,0,39,0.06369565217391304
700000.0,4.0,3.0,3150,7778,2.0,0,0,3,3150,0,14,0,14,0.03804347826086957
390000.0,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,46,0,46,0.06369565217391304
539950.0,3.0,2.25,2190,7149,1.0,0,1,4,1240,950,51,0,51,0.06369565217391304
552000.0,2.0,2.5,1380,951,3.0,0,0,3,1380,0,8,0,8,0.34195652173913044
250000.0,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,86,0,86,0.00608695652173913
502000.0,3.0,1.75,1300,8800,1.0,0,0,4,1300,0,51,0,51,0.06217391304347826
480000.0,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,50,0,50,0.01608695652173913
378500.0,2.0,1.0,730,7528,1.0,0,0,3,730,0,68,0,68,0.34195652173913044
605000.0,3.0,2.5,2670,47480,2.0,0,3,3,2670,0,33,1,1,0.025
307550.0,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,11,0,11,0.04021739130434782
304700.0,2.0,1.0,740,5995,1.0,0,0,4,740,0,65,1,29,0.34195652173913044
568000.0,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,37,0,37,0.34195652173913044
385000.0,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,27,1,14,0.04065217391304348
345000.0,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,6,0,6,0.34195652173913044
435000.0,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,41,0,41,0.34195652173913044
579000.0,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,11,0,11,0.051086956521739134
236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,16,1,8,0.03826086956521739
305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,40,0,40,0.06369565217391304
368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,56,1,42,0.014347826086956521
255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,97,0,97,0.012608695652173913
400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,72,1,15,0.34195652173913044
440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,66,1,20,0.34195652173913044
417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,95,1,11,0.34195652173913044
435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,108,1,0,0.34195652173913044
475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,62,1,16,0.00782608695652174
563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,13,0,13,0.009130434782608696
285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,27,1,14,0.03826086956521739
471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,16,1,8,0.010869565217391304
500000.0,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,49,0,49,0.06217391304347826
640000.0,3.0,2.5,2140,8925,2.0,0,0,3,2140,0,23,0,23,0.03804347826086957
442500.0,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,22,0,22,0.009130434782608696
213400.0,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,51,0,51,0.06369565217391304
831000.0,4.0,2.5,2030,3905,1.5,0,0,4,1630,400,88,1,21,0.34195652173913044
325000.0,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,28,0,28,0.009130434782608696
425000.0,2.0,1.0,910,4635,1.0,0,0,4,910,0,109,0,109,0.34195652173913044
550000.0,4.0,2.5,2700,5100,1.0,0,0,4,1440,1260,46,0,46,0.34195652173913044
599950.0,4.0,3.5,3730,15029,2.0,0,2,3,2440,1290,23,0,23,0.04021739130434782
750000.0,4.0,3.25,2050,5000,2.0,0,0,4,1370,680,27,0,27,0.34195652173913044
290000.0,4.0,3.0,2390,4500,2.0,0,0,3,2390,0,40,0,40,0.06369565217391304
270000.0,4.0,2.75,1990,7252,1.0,0,0,3,1270,720,15,0,15,0.03826086956521739
229950.0,4.0,1.75,1300,21000,1.0,0,0,4,1300,0,45,0,45,0.03217391304347826
234999.0,3.0,1.0,1330,8912,1.0,0,0,3,1330,0,66,1,20,0.006304347826086957
265000.0,2.0,1.0,1000,31505,1.0,0,0,3,1000,0,54,1,2,0.009130434782608696
367300.0,4.0,2.75,2190,14937,2.0,0,0,3,2190,0,21,0,21,0.03826086956521739
550000.0,3.0,1.75,1380,3402,1.5,0,0,3,1380,0,114,1,14,0.34195652173913044
743700.0,4.0,2.5,2610,33206,2.0,0,0,3,2610,0,26,1,14,0.051086956521739134
352750.0,2.0,1.75,1060,1241,2.0,0,0,3,960,100,6,0,6,0.34195652173913044
403950.0,2.0,1.0,710,1136,2.0,0,0,4,710,0,71,0,71,0.34195652173913044
980000.0,4.0,2.5,2730,4800,1.5,0,0,5,2230,500,105,1,26,0.34195652173913044
585000.0,4.0,1.75,2470,131790,2.0,0,2,3,2470,0,77,1,15,0.006304347826086957
554000.0,3.0,1.75,1760,10780,1.0,0,0,3,1760,0,37,1,10,0.06217391304347826
546000.0,3.0,2.5,1530,3464,2.0,0,0,3,1530,0,16,1,8,0.06217391304347826
280000.0,2.0,1.75,1610,158558,1.5,0,0,2,1610,0,66,0,66,0.015434782608695652
212500.0,2.0,2.0,1030,21712,1.0,0,0,4,1030,0,76,0,76,0.34195652173913044
739000.0,4.0,2.5,2800,246114,2.0,0,0,3,2800,0,15,0,15,0.004782608695652174
428000.0,3.0,2.0,1310,2550,1.0,0,0,3,780,530,28,0,28,0.34195652173913044
965000.0,4.0,2.25,3160,34560,1.0,0,0,4,3160,0,33,0,33,0.025
364900.0,3.0,3.0,2500,8304,2.0,0,0,3,2500,0,17,0,17,0.04021739130434782
559000.0,3.0,1.5,2070,5386,1.0,0,0,4,1140,930,66,0,66,0.34195652173913044
213000.0,4.0,1.75,1980,9000,1.0,0,0,2,1480,500,36,0,36,0.03217391304347826
620000.0,3.0,2.5,2590,7237,2.0,0,0,3,2590,0,10,1,11,0.34195652173913044
240000.0,4.0,1.0,1910,16320,1.5,0,0,3,1910,0,80,1,36,0.34195652173913044
852500.0,3.0,2.5,2630,10100,1.0,0,0,4,1580,1050,47,0,47,0.06217391304347826
600000.0,3.0,2.5,2630,77972,2.0,0,0,3,2630,0,10,1,11,0.009130434782608696
410000.0,3.0,2.5,1960,4400,2.0,0,0,3,1960,0,8,0,8,0.015434782608695652
328000.0,3.0,1.75,1440,45302,2.0,0,0,3,1440,0,37,1,10,0.009130434782608696
625000.0,3.0,1.75,2210,16200,1.0,0,0,3,1390,820,56,1,10,0.06217391304347826
649950.0,4.0,2.5,2350,63162,2.0,0,0,4,2350,0,20,0,20,0.025
235000.0,3.0,1.0,1590,13000,1.5,0,0,3,1590,0,70,0,70,0.01608695652173913
489000.0,3.0,3.5,1500,1249,2.0,0,0,3,1240,260,10,1,11,0.34195652173913044
536000.0,3.0,2.5,1900,6224,2.0,0,0,3,1900,0,9,0,9,0.03804347826086957
400000.0,4.0,3.5,2370,3692,2.5,0,0,3,2370,0,1,1,91,0.06369565217391304
398000.0,3.0,2.5,1720,1715,2.0,0,0,3,1240,480,10,1,11,0.34195652173913044
379000.0,4.0,1.5,2020,7560,1.0,0,0,4,2020,0,54,1,13,0.06369565217391304
345000.0,2.0,1.5,1340,1210,2.0,0,0,3,1120,220,6,0,6,0.34195652173913044
365000.0,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,3,0,3,0.34195652173913044
315000.0,3.0,2.5,1480,1590,2.0,0,0,3,1150,330,4,0,4,0.34195652173913044
571000.0,4.0,2.0,2750,7807,1.5,0,0,5,2250,500,98,0,98,0.34195652173913044
1025000.0,5.0,4.0,3760,28040,2.0,0,0,3,3760,0,31,1,5,0.04065217391304348
695000.0,3.0,2.75,2540,4694,2.0,0,0,3,2540,0,9,0,9,0.03804347826086957
225000.0,3.0,1.75,1760,26055,1.0,0,0,3,920,840,35,1,0,0.009347826086956522
740000.0,3.0,2.5,3000,25341,2.0,0,0,3,3000,0,19,0,19,0.051086956521739134
315000.0,4.0,2.5,1930,9643,2.0,0,0,4,1930,0,22,0,22,0.04021739130434782
420000.0,2.0,1.0,860,3880,1.0,0,0,4,860,0,98,0,98,0.34195652173913044
310000.0,3.0,1.75,1420,7650,1.0,0,0,4,1100,320,30,0,30,0.06369565217391304
700000.0,3.0,2.0,2080,3880,1.0,0,0,5,1160,920,60,0,60,0.34195652173913044
269000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,0,11,0,11,0.020869565217391306
369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,12,0,12,0.06369565217391304
800000.0,3.0,2.25,1620,4500,2.0,0,0,4,1620,0,88,1,21,0.34195652173913044
569000.0,5.0,3.0,3670,10583,1.0,0,0,5,2060,1610,62,1,16,0.00782608695652174
175000.0,6.0,1.5,1930,8400,1.0,0,0,3,1030,900,43,0,43,0.01608695652173913
440000.0,3.0,1.5,1290,1286,3.0,0,0,3,1290,0,14,0,14,0.34195652173913044
435000.0,5.0,2.25,1970,15247,1.0,0,0,3,1450,520,28,0,28,0.002391304347826087
345000.0,3.0,1.75,1540,6909,1.0,0,0,4,920,620,59,1,5,0.02673913043478261
558000.0,4.0,2.0,2180,3870,1.0,0,0,3,1020,1160,114,1,9,0.34195652173913044
475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,31,1,5,0.03826086956521739
490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,34,0,34,0.04065217391304348
335000.0,3.0,1.75,2430,9133,1.0,0,0,4,1410,1020,36,1,14,0.06369565217391304
350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,0,36,1,14,0.006304347826086957
100000.0,4.0,1.0,1120,2685,1.0,0,0,3,860,260,75,1,45,0.06369565217391304
417500.0,4.0,1.0,1390,10800,1.5,0,0,4,1390,0,73,1,16,0.34195652173913044
253000.0,3.0,1.75,2040,7281,1.0,0,0,3,1020,1020,52,1,11,0.006304347826086957
490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,20,0,20,0.009347826086956522
470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,49,1,21,0.00782608695652174
483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,59,1,5,0.06217391304347826
659000.0,3.0,2.5,2510,6320,2.0,0,0,3,2510,0,18,0,18,0.03804347826086957
480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,104,1,8,0.34195652173913044
165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,0,49,1,21,0.01608695652173913
659500.0,3.0,1.75,1820,5500,1.0,0,0,4,1620,200,57,1,13,0.34195652173913044
219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,0,47,0,47,0.03217391304347826
315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,790,90,0,90,0.34195652173913044
250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,460,30,0,30,0.04021739130434782
268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,510,71,1,12,0.34195652173913044
380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,55,1,25,0.02673913043478261
499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,300,88,1,11,0.34195652173913044
285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,68,0,68,0.006304347826086957
183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,41,0,41,0.03826086956521739
1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,2230,710,26,0,26,0.34195652173913044
429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,9,0,9,0.34195652173913044
403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,88,1,21,0.34195652173913044
375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,39,0,39,0.00782608695652174
516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,95,1,80,0.34195652173913044
385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,43,0,43,0.04065217391304348
515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,18,0,18,0.04065217391304348
375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,0,15,0,15,0.01608695652173913
650000.0,4.0,2.25,2560,9731,2.0,0,0,4,2560,0,41,0,41,0.04065217391304348
306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,33,1,1,0.06369565217391304
870000.0,4.0,2.5,3340,12248,2.0,0,1,3,2470,870,16,1,8,0.34195652173913044
310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,49,1,21,0.02673913043478261
251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1320,0,39,0,39,0.04021739130434782
366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1520,0,38,0,38,0.007173913043478261
429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,63,1,20,0.34195652173913044
710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,14,0,14,0.06217391304347826
895000.0,5.0,2.5,2550,20875,1.0,0,0,4,1610,940,61,1,31,0.06217391304347826
149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,0,55,0,55,0.012608695652173913
310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,24,1,5,0.34195652173913044
555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1680,500,84,0,84,0.34195652173913044
750000.0,5.0,3.25,2750,7500,2.0,0,1,3,2150,600,77,1,17,0.04065217391304348
745000.0,4.0,3.25,3490,7024,2.0,0,0,3,3490,0,8,0,8,0.03804347826086957
695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2550,0,13,0,13,0.051086956521739134
433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,55,1,25,0.34195652173913044
307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,67,1,2,0.02673913043478261
655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1460,590,52,1,11,0.06217391304347826
392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,0,24,1,5,0.020869565217391306
359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,62,0,62,0.02673913043478261
360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,46,0,46,0.025
566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1340,1100,60,1,9,0.34195652173913044
700000.0,5.0,2.75,3100,9825,2.0,0,2,4,3100,0,64,1,32,0.34195652173913044
415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,14,0,14,0.06369565217391304
199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,52,0,52,0.03826086956521739
749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1580,0,88,1,11,0.34195652173913044
680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1460,300,54,1,13,0.34195652173913044
400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,36,0,36,0.007173913043478261
608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1400,1090,31,0,31,0.007173913043478261
589900.0,4.0,4.5,3870,35889,2.0,0,0,3,2530,1340,13,0,13,0.04065217391304348
480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,39,0,39,0.03217391304347826
1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2480,750,0,0,0,0.34195652173913044
915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2930,0,1,1,91,0.06217391304347826
695000.0,4.0,3.5,3510,9364,2.0,0,0,3,3510,0,13,0,13,0.015434782608695652
899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2580,0,1,1,91,0.04065217391304348
499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,9,0,9,0.34195652173913044
533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,0,1,1,91,0.010869565217391304
303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,0,0,0,0.03826086956521739
525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,8,0,8,0.06369565217391304
399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,71,0,71,0.34195652173913044
850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,104,0,104,0.34195652173913044
371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,50,0,50,0.02673913043478261
522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,34,0,34,0.051086956521739134
588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,700,64,1,9,0.34195652173913044
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,62,0,62,0.010869565217391304
248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,55,0,55,0.006304347826086957
280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,25,0,25,0.03217391304347826
495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,7,0,7,0.06369565217391304
290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,83,0,83,0.06369565217391304
527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,800,93,1,14,0.34195652173913044
487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,7,0,7,0.34195652173913044
325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,36,0,36,0.015434782608695652
799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,98,0,98,0.34195652173913044
354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,49,1,21,0.051086956521739134
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,52,1,11,0.34195652173913044
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,10,1,11,0.03804347826086957
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,72,1,15,0.34195652173913044
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,86,1,44,0.34195652173913044
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,10,1,11,0.34195652173913044
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,105,1,25,0.34195652173913044
1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,3760,0,27,1,14,0.051086956521739134
200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,61,0,61,0.06369565217391304
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,15,0,15,0.34195652173913044
580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,0,38,1,22,0.03804347826086957
875000.0,4.0,2.5,3470,32109,2.0,0,0,3,3470,0,19,0,19,0.025
515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,170,63,1,20,0.02673913043478261
599000.0,4.0,2.5,2790,230868,2.0,0,0,3,2790,0,25,0,25,0.025
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,9,0,9,0.04021739130434782
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,46,0,46,0.020869565217391306
355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,68,1,25,0.06369565217391304
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,60,1,9,0.00782608695652174
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,26,1,14,0.007173913043478261
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,37,0,37,0.06217391304347826
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,92,0,92,0.34195652173913044
371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,63,1,20,0.34195652173913044
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,28,0,28,0.34195652173913044
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,10,1,11,0.34195652173913044
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,25,0,25,0.06369565217391304
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,51,1,6,0.06369565217391304
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,35,1,0,0.34195652173913044
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,59,1,9,0.34195652173913044
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,66,1,29,0.34195652173913044
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,8,0,8,0.34195652173913044
148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,75,1,45,0.34195652173913044
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,87,1,3,0.34195652173913044
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,12,0,12,0.34195652173913044
